task_name,anthropic/claude-4-sonnet-thinking-off,anthropic/claude-4-sonnet-thinking-on-10k,deepseek-ai/DeepSeek-R1-0528,deepseek-ai/DeepSeek-V3-0324,openai/gpt-4.1,openai/gpt-4o-20240806,openai/gpt-4o-mini,openai/o3-high,openai/o4-mini-high,togetherai/Qwen/Qwen3-235B-A22B-FP8,togetherai/Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,togetherai/Qwen/Qwen3-235B-A22B-Thinking-2507-FP8,togetherai/moonshotai/Kimi-K2-Instruct
find_temperature_f_with_location_and_time_diff_wifi_off_multiple_user_turn,0.9727246772518117,0.9634240027298101,0.0,0.0,0.7246368870197103,0.7363661795253893,0.735138206761317,0.5,0.5,0.9242315910602908,0.7179489498477862,0.65991204885938,0.5
find_temperature_f_with_location_and_time_diff_wifi_off_multiple_user_turn_10_distraction_tools,0.5,0.961569344060514,0.0,0.0,0.25,0.9863661795253893,0.7246368870197103,0.25,0.9545472012721058,0.0,0.5,,0.5
find_temperature_f_with_location_and_time_diff_wifi_off_multiple_user_turn_3_distraction_tools,0.9567592711165006,0.5,0.0,0.0,0.7336638167583942,0.9836638167583942,0.9766702848872093,0.9634240027298101,0.9581707895897728,0.9157408032282129,0.5,0.5,0.5
find_temperature_f_with_location_and_time_diff_wifi_off_multiple_user_turn_3_distraction_tools_arg_description_scrambled,0.5,0.9421069974885923,0.0,0.0,0.25,0.985138206761317,0.9863661795253893,0.5,0.7010202021696065,0.9091130433913225,0.9664359513251013,0.25,0.5
find_temperature_f_with_location_and_time_diff_wifi_off_multiple_user_turn_3_distraction_tools_arg_type_scrambled,0.9528906327719693,0.9508911403941823,0.0,0.0,0.7204855759617779,0.7378032084889423,0.9878032084889423,0.25,0.964593553725761,0.5,0.5,0.5,0.25
find_temperature_f_with_location_and_time_diff_wifi_off_multiple_user_turn_3_distraction_tools_tool_description_scrambled,0.7170753655769526,0.9547610543575219,0.0,0.0,0.7236664811356734,0.25,0.9878032084889423,0.25,0.5,0.0,0.5,0.5,0.7081707895897728
find_temperature_f_with_location_and_time_diff_wifi_off_multiple_user_turn_3_distraction_tools_tool_name_scrambled,0.9435571030245993,0.9407296808128154,0.0,0.0,0.7197731601554198,0.9528906327719693,0.9683951148788412,0.5,0.9683951148788412,0.9210432317588781,0.5,0.5,0.5
find_temperature_f_with_location_and_time_diff_wifi_off_multiple_user_turn_all_tools,0.9325363444447052,0.0,0.0,0.0,0.735138206761317,0.975637552433503,0.9863661795253893,0.7227246772518117,0.9470796901861033,0.5,0.5,0.0,0.0
find_temperature_f_with_location_insufficient_information,1,1,1,1,1,1,1,1,1,1,1,1,1
find_temperature_f_with_location_insufficient_information_10_distraction_tools,1,1,1,1,1,1,1,1,1,1,1,1,1
find_temperature_f_with_location_insufficient_information_3_distraction_tools,1,1,1,1,1,1,1,1,1,1,0.0,1,1
find_temperature_f_with_location_insufficient_information_3_distraction_tools_arg_description_scrambled,1,1,1,1,1,1,1,1,1,1,1,1,1
find_temperature_f_with_location_insufficient_information_3_distraction_tools_arg_type_scrambled,1,1,1,1,1,1,1,1,1,1,0.0,1,1
find_temperature_f_with_location_insufficient_information_3_distraction_tools_tool_description_scrambled,1,1,1,1,1,1,1,1,1,1,1,1,1
find_temperature_f_with_location_insufficient_information_3_distraction_tools_tool_name_scrambled,1,1,1,1,1,1,1,1,1,,1,1,1
find_temperature_f_with_location_insufficient_information_all_tools,1,1,1,1,1,1,1,1,1,1,,1,1
find_temperature_f_with_location_insufficient_information_alt,1,1,1,1,1,1,1,1,1,1,0.0,1,1
find_temperature_f_with_location_insufficient_information_alt_10_distraction_tools,1,1,1,1,1,0.0,1,1,1,1,1,1,1
find_temperature_f_with_location_insufficient_information_alt_3_distraction_tools,1,1,1,1,1,1,1,1,1,1,1,1,1
find_temperature_f_with_location_insufficient_information_alt_3_distraction_tools_arg_description_scrambled,1,1,1,1,1,0.0,1,1,1,1,1,1,1
find_temperature_f_with_location_insufficient_information_alt_3_distraction_tools_arg_type_scrambled,1,1,1,1,1,1,1,1,1,1,0.0,1,1
find_temperature_f_with_location_insufficient_information_alt_3_distraction_tools_tool_description_scrambled,1,1,1,1,1,1,1,1,1,1,0.0,1,1
find_temperature_f_with_location_insufficient_information_alt_3_distraction_tools_tool_name_scrambled,1,1,1,1,1,1,1,1,1,1,1,1,0.0
find_temperature_f_with_location_insufficient_information_alt_all_tools,1,1,1,1,1,1,1,1,1,1,1,1,1
find_temperature_f_with_location_wifi_off,0.9406551643074312,0.9422643990187504,0.0,0.0,0.9701782771013975,0.9870770743126732,0.9870770743126732,0.9683951148788412,0.5,0.8998500188024912,0.9612116594403757,0.9229861925851169,0.9498376142074033
find_temperature_f_with_location_wifi_off_10_distraction_tools,0.9430652072255271,0.9484251274276947,0.0,0.0,0.964593553725761,0.9889223559846886,0.9870770743126732,0.9683951148788412,0.5,0.5,0.9612116594403757,0.5,0.9667083723340396
find_temperature_f_with_location_wifi_off_3_distraction_tools,0.9425819307386636,0.9385785997080783,0.0,0.0,0.9714258611378374,0.9870770743126732,0.9870770743126732,0.9670753655769526,0.9785210103185955,0.5,0.9795964751503932,0.0,0.9391357153051372
find_temperature_f_with_location_wifi_off_3_distraction_tools_arg_description_scrambled,0.93963279761018,0.935979325799593,0.0,0.0,0.9701782771013975,0.5,0.5,0.9795964751503932,0.9785210103185955,0.5,0.964593553725761,0.5,
find_temperature_f_with_location_wifi_off_3_distraction_tools_arg_type_scrambled,0.9445679239661903,0.9457956246569064,0.0,0.0,0.9889223559846886,0.9908731211418982,0.9870770743126732,0.9563033456950512,0.5,0.9210432317588781,0.9591504822792949,0.5,0.5
find_temperature_f_with_location_wifi_off_3_distraction_tools_tool_description_scrambled,0.951542348319995,0.9401391685031469,0.0,0.0,0.964593553725761,0.5,0.9889223559846886,0.6936814569227526,0.9785210103185955,0.5,0.9818591451856146,0.5,0.9815676795060805
find_temperature_f_with_location_wifi_off_3_distraction_tools_tool_name_scrambled,0.941181118076344,0.9342015695428478,0.0,0.0,0.9667083723340396,0.9818591451856146,0.9889223559846886,0.9581707895897728,0.9785210103185955,0.5,0.717822638237236,0.5,0.9683951148788412
find_temperature_f_with_location_wifi_off_all_tools,0.5,0.9401391685031469,0.0,0.0,0.965632818248299,0.9889223559846886,0.9818591451856146,0.9795964751503932,0.5,0.5,0.9591504822792949,0.5,0.9897448371657391
find_temperature_f_with_location_wifi_off_alt,0.9528906327719693,0.9416401460628618,0.0,0.0,0.9634240027298101,0.9818591451856146,0.9818591451856146,0.9436814569227526,0.5,0.9038117963242823,0.717822638237236,0.5,
find_temperature_f_with_location_wifi_off_alt_10_distraction_tools,0.9535890710513927,0.9484251274276947,0.0,0.0,0.9658094954958136,0.9740787703490201,0.9818591451856146,0.9510202021696065,0.5,0.0,0.9658094954958136,0.5,0.6854590895409183
find_temperature_f_with_location_wifi_off_alt_3_distraction_tools,0.9428225115338076,0.9484251274276947,0.0,0.0,0.9563033456950512,0.9727246772518117,0.7189782889433199,0.5,0.9689782889433199,0.9094154804394996,0.9626152412779522,0.5,0.941181118076344
find_temperature_f_with_location_wifi_off_alt_3_distraction_tools_arg_description_scrambled,0.9498376142074033,0.9484251274276947,0.0,0.0,0.9591504822792949,0.9697731601554198,0.9727246772518117,0.5,0.9689782889433199,0.5,0.9591504822792949,0.5,0.9815676795060805
find_temperature_f_with_location_wifi_off_alt_3_distraction_tools_arg_type_scrambled,0.9554121427121701,0.9502543821172097,0.0,0.0,0.9616723234656123,0.9795964751503932,0.9818591451856146,0.9457956246569064,0.9607579209325983,0.0,0.9591504822792949,0.904531031811998,0.9505709942649885
find_temperature_f_with_location_wifi_off_alt_3_distraction_tools_tool_description_scrambled,0.9502543821172097,0.9402856004041337,0.0,0.0,0.9697731601554198,0.9795964751503932,0.9612116594403757,0.9244340709689521,0.9714258611378374,0.5,0.9591504822792949,0.9056895480201913,
find_temperature_f_with_location_wifi_off_alt_3_distraction_tools_tool_name_scrambled,0.9367792777426307,0.951542348319995,0.0,0.0,0.9622976645862429,0.7318591451856146,0.9855716432222146,0.9433921610286047,0.9635883669830145,0.9060162864193779,0.9635883669830145,0.9052376777025735,0.93963279761018
find_temperature_f_with_location_wifi_off_alt_all_tools,0.9513236368140787,0.9422643990187504,0.0,0.0,0.9670753655769526,0.9670753655769526,0.9769715078218421,0.9567592711165006,0.5,0.9073732481740975,0.9590085388523355,0.5,0.75
find_temperature_low_battery_mode,0.8972426737255669,0.8919215914129737,0.0,0.0,0.9386722484429741,0.9545607741590395,0.9507894858891763,0.92599209982303,0.7780768391897483,0.6,0.9242892937083214,0.8797275782684981,
find_temperature_low_battery_mode_10_distraction_tools,0.9007042371714494,0.8976181271054731,0.0,0.0,0.9386722484429741,0.9686865324847524,0.9507894858891763,0.9189776670534572,0.9610081246052232,0.8816175497965686,0.9399805575605173,0.8672651383691641,0.4
find_temperature_low_battery_mode_3_distraction_tools,0.8967509192426162,0.8904805790839756,0.0,0.0,0.9327891019155465,0.9537761902597343,0.9507894858891763,0.9133032646677842,0.9780768391897483,0.0,0.9587401019421558,0.8821527628554465,0.916960703708547
find_temperature_low_battery_mode_3_distraction_tools_arg_description_scrambled,0.8964485662449719,0.4,0.0,0.0,0.4,0.6,0.6,0.72599209982303,0.0,0.0,0.7545607741590394,0.8762135979007258,
find_temperature_low_battery_mode_3_distraction_tools_arg_type_scrambled,0.8973671843673646,0.9049697978272512,0.0,0.0,0.9338865841544044,0.9357208764524246,0.9507894858891763,0.9100642364587083,0.9686865324847524,0.884343259378731,0.9427531682673832,0.8772450296174101,0.0
find_temperature_low_battery_mode_3_distraction_tools_tool_description_scrambled,0.892070820315326,0.8907615760225136,0.0,0.0,0.9317267483731524,0.9634115858619114,0.6,0.9234715796568818,0.9537761902597343,0.8793700460890819,0.9105785623453194,0.874951230520552,
find_temperature_low_battery_mode_3_distraction_tools_tool_name_scrambled,0.8934590342384642,0.8931432854279089,0.0,0.0,0.9361954254239097,0.9686865324847524,0.9374115232441197,0.8873580388425563,0.9817120566435517,0.8823343168453903,0.9361954254239097,0.8770342628737463,0.0
find_temperature_low_battery_mode_all_tools,0.9029428482813492,0.8967509192426162,0.0,0.0,0.9386722484429741,0.9686865324847524,0.9507894858891763,0.9189776670534572,0.9780768391897483,0.8804624306637878,0.9545607741590395,0.8784470527851861,
find_temperature_low_battery_mode_alt,0.891626028774869,0.8873580388425563,0.0,0.0,0.2,0.9242892937083214,0.9304955823532113,0.92599209982303,0.9413396766285042,0.885530623994638,0.9226749652313222,0.8803380691684419,0.9141748622378323
find_temperature_low_battery_mode_alt_10_distraction_tools,0.904551589403568,0.9196816894314039,0.0,0.0,0.92599209982303,0.9644141377627158,0.9526285638494152,0.8918226509615199,0.9526285638494152,0.8705834416111118,0.9490359627077043,0.8662028771600804,0.2
find_temperature_low_battery_mode_alt_3_distraction_tools,0.8961499624411499,0.8922210170562561,0.0,0.0,0.9361954254239097,0.9614775392316994,0.9507894858891763,0.9234715796568818,0.9686865324847524,0.0,0.9317267483731524,0.8781672848721455,
find_temperature_low_battery_mode_alt_3_distraction_tools_arg_description_scrambled,0.8919215914129737,0.4,0.0,0.0,0.2,0.6,0.6,0.9473612585620834,0.0,0.0,0.7306975917263224,0.8816175497965686,0.4
find_temperature_low_battery_mode_alt_3_distraction_tools_arg_type_scrambled,0.9138813532846491,0.889125874762329,0.0,0.0,0.9176177985721374,0.9515144436065677,0.9361954254239097,0.9634115858619114,0.9780768391897483,0.0,0.9374115232441197,0.8716490139307078,
find_temperature_low_battery_mode_alt_3_distraction_tools_tool_description_scrambled,0.8972426737255669,0.8937790953663732,0.0,0.0,0.9204026847811863,0.9644141377627158,0.6,0.9189776670534572,0.9565947006303575,0.4,0.9189776670534572,0.875620474937348,0.92599209982303
find_temperature_low_battery_mode_alt_3_distraction_tools_tool_name_scrambled,0.8913342182556387,0.8987803580489693,0.0,0.0,0.9182899172161321,0.965965306512343,0.9507894858891763,0.9587401019421558,0.890620640952914,0.8755072694815207,0.9100642364587083,0.8745179782508427,0.9386722484429741
find_temperature_low_battery_mode_alt_all_tools,0.9111026420927928,0.9007042371714494,0.0,0.0,0.9182899172161321,0.0,0.9154415624450228,0.944984048726661,0.9442249548440731,0.8771569316667336,0.9317267483731524,0.8852144255981642,0.9715954886138585
find_thanksgiving_timestamp,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
find_thanksgiving_timestamp_10_distraction_tools,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
find_thanksgiving_timestamp_3_distraction_tools,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
find_thanksgiving_timestamp_3_distraction_tools_arg_description_scrambled,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
find_thanksgiving_timestamp_3_distraction_tools_arg_type_scrambled,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
find_thanksgiving_timestamp_3_distraction_tools_tool_description_scrambled,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
find_thanksgiving_timestamp_3_distraction_tools_tool_name_scrambled,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
find_thanksgiving_timestamp_all_tools,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
get_cellular,0.9252903702412298,0.8516338717095078,0.24999997965562232,0.25176059292862374,0.8375531869888395,0.9496443133172543,0.9641588839091166,0.9496443133172543,0.9641588839091166,0.7231442940561985,0.9496443133172543,0.697911052913059,0.9641588839091166
get_cellular_10_distraction_tools,0.9252903702412298,0.856882920668458,0.26137897350891987,0.24744877536722218,0.9496443133172543,0.9496443133172543,0.9641588839091166,0.9367902340968035,0.8684031464052085,0.7034965432076903,0.9496443133172543,0.7021799840117285,0.9641588839091166
get_cellular_3_distraction_tools,0.9496443133172543,0.9252903702412298,0.22568025228205538,0.24499863440346956,0.8333333273568556,0.9367902340968035,0.9496443133172543,0.9496443133172543,0.9496443133172543,0.7320794207630091,0.9496443133172543,0.712645174153399,0.9496443133172543
get_cellular_3_distraction_tools_arg_description_scrambled,0.9252903702412298,0.9367902340968035,0.29572479304032995,0.24744877536722218,0.9496443133172543,0.9367902340968035,0.9496443133172543,0.9496443133172543,0.9641588839091166,0.7199331344584478,0.9496443133172543,0.7133311312217587,0.9496443133172543
get_cellular_3_distraction_tools_arg_type_scrambled,0.9252903702412298,0.9252903702412298,0.25543645307724955,0.25265975971338006,0.8419951695410128,0.9496443133172543,0.9496443133172543,0.9367902340968035,0.9496443133172543,0.7320794207630091,0.9496443133172543,0.7133311312217587,0.9641588839091166
get_cellular_3_distraction_tools_tool_description_scrambled,0.9496443133172543,0.9496443133172543,0.20745661213633185,0.24744877536722218,0.8333333273568556,0.9641588839091166,0.9641588839091166,0.9367902340968035,0.9641588839091166,0.7256802522820553,0.9496443133172543,0.6989445602752056,0.9496443133172543
get_cellular_3_distraction_tools_tool_name_scrambled,0.9252903702412298,0.8747561682080132,0.24037490610287454,0.24744877536722218,0.8466806211074356,0.9496443133172543,0.9496443133172543,0.9367902340968035,0.9496443133172543,0.7256802522820553,0.9496443133172543,0.737126195584442,0.908528964654779
get_cellular_all_tools,0.9496443133172543,0.9252903702412298,0.24828760831300686,0.24744877536722218,0.9367902340968035,0.9367902340968035,0.9496443133172543,0.9496443133172543,0.9641588839091166,0.7340462970441705,0.9496443133172543,0.7191587257636394,0.9496443133172543
get_wifi,0.908528964654779,0.8293168709328809,0.16718425089694774,0.1984251152227046,0.8149802495575751,0.9367902340968035,0.954280141608879,0.8684031464052085,0.8684031464052085,0.6834403835195988,0.8684031464052085,0.6964002230383941,0.8684031464052085
get_wifi_10_distraction_tools,0.9367902340968035,0.908528964654779,0.21544344769902682,0.0,0.9217163312118808,0.8684031464052085,0.9367902340968035,0.856882920668458,0.8815714096235379,0.7027400470342092,0.856882920668458,0.7091297306094944,0.9217163312118808
get_wifi_3_distraction_tools,0.9367902340968035,0.9217163312118808,0.1916772309917817,0.0,0.9217163312118808,0.9367902340968035,0.8684031464052085,0.856882920668458,0.8684031464052085,0.6944555448679631,0.856882920668458,0.6938241968529466,0.856882920668458
get_wifi_3_distraction_tools_arg_description_scrambled,0.9367902340968035,0.908528964654779,0.18656338293437366,0.16823908026962722,0.8194805764168558,0.8684031464052085,0.8815714096235379,0.856882920668458,0.8684031464052085,0.6913781942761132,0.856882920668458,0.7019946784588948,0.9367902340968035
get_wifi_3_distraction_tools_arg_type_scrambled,0.908528964654779,0.908528964654779,0.20162606692397578,0.0,0.9367902340968035,0.9367902340968035,0.9367902340968035,0.856882920668458,0.8815714096235379,0.7173932773204439,0.856882920668458,0.6991189179055926,0.8815714096235379
get_wifi_3_distraction_tools_tool_description_scrambled,0.9367902340968035,0.908528964654779,0.18195497354136697,0.0,0.856882920668458,0.9367902340968035,0.9367902340968035,0.856882920668458,0.8684031464052085,0.6938241968529466,0.856882920668458,0.6984251152227046,0.9217163312118808
